Lifetime,Time
280,1605553989.26
4200,1605554074.29
180,1605555587.92
3600,1605556530.28
660,1605558041.88
1500,1605558393.61
840,1605559285.72
2460,1605559802.82
3380,1605560750.3
740,1605560829.21
3600,1605562830.28
3900,1605563642.89
140,1605564609.11
540,1605564791.77
5800,1605571560.75
1320,1605572047.35
1360,1605573594.12
6620,1605574634.79
3280,1605574716.8
2780,1605576341.2
820,1605577879.57
580,1605579286.27
8100,1605580126.68
2340,1605580414.4
1380,1605582710.08
2660,1605584245.37
380,1605585407.08
140,1605585667.9
4260,1605586426.53
1200,1605586812.86
460,1605587195.13
3460,1605587397.89
4600,1605587826.56
1440,1605589968.87
220,1605591985.31
3320,1605593558.27
2040,1605593654.93
1120,1605594974.32
200,1605596823.4
2440,1605597115.5
5140,1605598343.15
3140,1605598527.61
580,1605601238.23
3660,1605605968.06
620,1605607056.24
1620,1605608456.89
2320,1605608785.78
220,1605610252.05
220,1605611220.5
1300,1605611704.52
3220,1605611754.52
740,1605613138.26
3200,1605613454.91
340,1605613641.45
1480,1605613661.95
540,1605614013.75
5880,1605614784.62
4960,1605615440.01
560,1605616248.67
4980,1605616491.67
380,1605616523.47
660,1605616754.25
1560,1605621301.18
600,1605624378.7
4500,1605626118.94
2480,1605629228.02
3020,1605629863.73
660,1605629885.58
8260,1605629969.39
1540,1605631454.57
2180,1605632178.7
500,1605632658.86
2620,1605633666.65
620,1605634455.16
1380,1605634841.71
3060,1605636397.1
1300,1605637193.42
7540,1605639457.69
3160,1605641782.96
400,1605642187.74
340,1605642218.53
1080,1605642800.17
3620,1605645829.35
1400,1605646720.79
1460,1605649107.06
4720,1605650688.57
3320,1605650779.98
2660,1605650950.85
680,1605651541.19
2180,1605651602.33
2040,1605651855.19
320,1605652439.02
1520,1605652605.02
1420,1605653647.59
80,1605656075.24
4620,1605656491.53
760,1605658546.41
1940,1605662186.73
1180,1605662580.13
1720,1605663876.04
2040,1605664123.45
2340,1605664334.64
980,1605664615.71
2780,1605666207.04
80,1605666266.76
620,1605667568.24
2000,1605667858.11
3220,1605669914.93
760,1605670134.71
680,1605671055.6
300,1605671174.4
2020,1605671389.06
3600,1605672835.83
1920,1605673331.32
140,1605673801.96
740,1605674220.58
100,1605674342.12
3920,1605674811.14
380,1605674927.31
3540,1605676526.63
320,1605677163.49
7080,1605679823.17
620,1605679915.17
280,1605681480.24
120,1605685062.23
700,1605685532.55
120,1605686671.86
3260,1605691950.76
4200,1605692513.63
3560,1605693557.8
1200,1605695578.61
1460,1605695619.78
1660,1605697815.8
5960,1605697846.77
2260,1605698114.91
5240,1605699080.45
3360,1605699837.75
160,1605700257.41
1760,1605701185.52
60,1605702019.28
6120,1605703612.04
820,1605704169.67
5340,1605704680.0
1360,1605704849.94
460,1605705287.79
1020,1605705862.39
2340,1605707757.47
360,1605707941.25
2980,1605708775.23
2060,1605711030.4
640,1605711669.66
1820,1605711866.9
2800,1605712031.23
2720,1605712146.42
120,1605712237.37
200,1605713934.92
520,1605713978.26
400,1605714449.65
3580,1605715351.32
180,1605716247.2
460,1605716335.73
1820,1605717520.82
8320,1605718427.82
2360,1605721933.37
40,1605722184.56
560,1605722187.82
3580,1605722923.04
100,1605723068.81
1060,1605724728.47
4500,1605725902.37
6960,1605726114.36
4060,1605727893.02
2560,1605727954.95
2560,1605729667.52
1740,1605729668.88
5920,1605731520.54
1420,1605733553.49
80,1605733568.13
3160,1605733943.61
2360,1605734008.5
4960,1605735003.31
1200,1605736079.44
3340,1605737336.49
2760,1605737439.29
5620,1605739078.57
4960,1605739556.46
160,1605740273.79
860,1605740342.95
1980,1605740689.28
2340,1605740926.71
4420,1605741384.16
5040,1605743328.95
1780,1605743601.53
2540,1605744582.99
2180,1605744735.69
2560,1605747491.32
1980,1605749853.89
8200,1605749915.34
600,1605750208.92
160,1605751087.91
8160,1605751846.56
1180,1605752570.62
1320,1605752582.6
960,1605754659.79
1180,1605754775.17
200,1605755148.86
2180,1605756457.77
1720,1605756581.12
1600,1605757744.2
160,1605758585.19
200,1605758735.53
3000,1605758776.89
800,1605761706.34
2500,1605764748.08
3020,1605765370.24
1720,1605766627.93
520,1605766714.8
5240,1605767525.43
760,1605767979.21
1580,1605768689.86
60,1605769175.91
240,1605771477.68
2260,1605773776.37
8000,1605776923.88
4320,1605778716.39
1140,1605778945.78
1960,1605779668.6
2220,1605779686.44
3600,1605779761.69
2520,1605779856.57
180,1605779891.89
120,1605781427.98
3340,1605782687.46
3220,1605783039.37
680,1605783746.32
620,1605783746.32
400,1605785218.7
7960,1605785701.14
960,1605786756.58
2520,1605787914.08
2120,1605789556.07
1100,1605789825.5
4480,1605790669.75
1660,1605791669.61
7960,1605791899.77
240,1605792728.33
7680,1605795299.14
2120,1605798244.12
660,1605798918.76
5800,1605798934.43
2200,1605799182.25
620,1605799526.79
1420,1605799808.48
4060,1605800069.5
80,1605800472.17
2620,1605802109.18
2420,1605804825.25
260,1605807190.98
2780,1605807215.42
280,1605808697.74
180,1605811311.26
4280,1605811766.3
1420,1605812041.13
600,1605813645.64
7240,1605814208.63
1440,1605814794.03
3560,1605815948.97
2380,1605816301.6
1900,1605817572.45
2920,1605819111.98
1080,1605820133.42
5200,1605821049.06
240,1605822519.16
100,1605822897.78
4180,1605825027.74
9040,1605825367.53
760,1605826366.81
60,1605827386.42
1160,1605828670.31
1940,1605829120.08
2060,1605830189.14
2360,1605832087.84
3300,1605832669.75
2300,1605832707.05
1440,1605836651.53
6540,1605838938.03
820,1605839104.16
1460,1605839209.68
580,1605840139.31
800,1605841061.16
15300,1605842211.82
300,1605843029.82
4460,1605843139.22
3300,1605843602.05
1980,1605844042.91
2760,1605844097.8
840,1605844672.25
18260,1605845364.49
1460,1605846613.12
4600,1605847258.03
260,1605853880.93
580,1605853966.57
4560,1605854588.86
3500,1605854998.96
420,1605855752.75
2740,1605856260.79
1180,1605856665.55
3100,1605857876.28
300,1605858457.39
5940,1605858473.75
2600,1605859662.41
1480,1605859684.43
3000,1605860027.42
2840,1605860501.73
2180,1605863554.11
2060,1605864912.5
780,1605867967.64
360,1605868131.09
1800,1605870740.65
1620,1605871612.37
3060,1605875169.49
1940,1605879600.17
6480,1605880380.26
660,1605882268.63
540,1605882401.14
9900,1605883521.07
1360,1605884296.42
5240,1605884607.99
800,1605885043.69
2780,1605885298.95
1760,1605886467.73
500,1605887609.31
980,1605887725.03
1500,1605889196.98
5080,1605890198.98
900,1605891658.3
440,1605892637.24
2840,1605894393.3
6340,1605898444.19
2320,1605900017.56
2140,1605900693.81
840,1605902006.68
2660,1605902238.55
560,1605903263.63
3320,1605904322.67
360,1605904572.3
7800,1605905248.57
1620,1605905504.71
960,1605906010.95
4040,1605906702.56
5280,1605908236.22
820,1605909009.58
1760,1605911103.94
2540,1605911500.65
2100,1605912097.71
1820,1605912349.46
1260,1605912595.55
1000,1605914164.03
1720,1605915312.41
5660,1605916241.51
320,1605916262.24
3600,1605916963.99
120,1605919401.59
5780,1605919526.29
3400,1605920212.69
3780,1605921003.24
1240,1605921838.07
960,1605922633.41
3020,1605923472.03
3080,1605925427.94
500,1605927114.49
400,1605929133.31
5220,1605930148.07
3580,1605931426.48
140,1605933470.4
1300,1605934073.66
660,1605935617.7
7380,1605936255.35
4420,1605936957.14
3340,1605938850.82
2880,1605943510.94
1620,1605945034.01
700,1605945494.42
1020,1605945590.07
600,1605945767.37
1400,1605945933.72
1280,1605946014.45
1640,1605946602.2
1040,1605947788.66
520,1605948769.97
1500,1605948987.81
7900,1605949930.73
380,1605950007.6
1220,1605950188.86
1000,1605950202.67
2520,1605950252.92
5900,1605951365.85
100,1605952270.56
16420,1605952584.86
360,1605952716.58
320,1605953999.28
620,1605954584.85
2160,1605954772.99
240,1605957409.76
8040,1605958868.29
280,1605959137.92
7200,1605960314.36
460,1605962962.37
460,1605964016.99
4460,1605965076.76
900,1605965105.14
1940,1605965338.75
2120,1605965958.33
1200,1605966124.94
420,1605966190.76
5960,1605966654.58
1520,1605967008.38
400,1605967038.45
3180,1605967531.78
4220,1605967671.36
1740,1605968774.96
340,1605969079.11
4240,1605969159.47
480,1605970343.55
1060,1605970651.17
5160,1605972152.2
240,1605973206.57
660,1605973756.6
3640,1605974725.55
900,1605976162.6
1940,1605976328.09
3340,1605976806.66
3500,1605977115.83
960,1605977358.6
260,1605980554.65
580,1605981055.24
120,1605981059.3
2660,1605981059.3
700,1605981383.78
2220,1605982272.05
1220,1605982617.24
5360,1605982645.33
1560,1605982708.65
660,1605983117.88
4300,1605983397.56
420,1605983549.86
120,1605983672.86
4920,1605984291.72
900,1605985906.53
800,1605986216.34
2200,1605987956.31
1240,1605988285.03
4540,1605989849.17
2780,1605990297.99
1900,1605991371.47
1720,1605991995.24
1160,1605992772.79
16480,1605994370.91
8740,1605994989.52
5000,1605995438.47
2500,1605995664.45
1460,1605995791.85
460,1605997669.42
2840,1605997848.69
2240,1605999412.0
980,1605999665.62
620,1605999797.54
740,1605999805.09
4420,1606000868.78
1220,1606000984.15
4440,1606001288.75
1320,1606002441.28
4700,1606003877.83
180,1606004304.42
2880,1606005765.91
4320,1606008192.82
260,1606009365.52
3640,1606011054.26
500,1606011074.43
4540,1606011336.98
540,1606013182.03
3240,1606014443.14
200,1606015176.89
1120,1606015252.14
720,1606016129.23
360,1606017745.06
1380,1606018519.95
5560,1606019219.48
4800,1606019407.68
3500,1606020324.77
2580,1606022316.8
800,1606026089.98
2800,1606026700.47
340,1606027897.99
800,1606028024.65
1140,1606029615.65
60,1606030551.85
420,1606033599.82
380,1606033738.06
4240,1606033764.63
5000,1606033982.06
2960,1606035237.11
2680,1606035757.09
3500,1606036666.12
1200,1606037830.26
3080,1606039046.58
200,1606040661.8
420,1606044852.05
420,1606045477.88
6360,1606045685.18
120,1606047368.67
2800,1606048629.23
10780,1606048882.79
280,1606049092.18
5980,1606050317.73
3120,1606051376.24
160,1606052365.86
5380,1606052520.48
3620,1606053246.19
3660,1606054600.36
1680,1606055344.39
140,1606055995.84
8120,1606057286.0
100,1606057841.82
2380,1606057942.62
1340,1606057980.86
3260,1606059395.39
300,1606059779.36
2800,1606060039.75
2680,1606061007.33
3160,1606061650.61
1000,1606061754.32
600,1606061978.57
240,1606062186.71
820,1606063642.99
2160,1606063983.3
1080,1606064179.18
6760,1606064308.53
1200,1606065548.67
3320,1606065693.77
7200,1606066070.99
460,1606066332.24
300,1606066981.49
2380,1606067046.68
5520,1606067288.84
1480,1606068159.06
920,1606070026.86
860,1606070510.62
620,1606072022.16
7500,1606072679.12
6480,1606072803.65
300,1606074167.94
3480,1606075186.74
4200,1606080346.17
1660,1606081109.25
9720,1606081559.35
1540,1606083030.34
2580,1606083410.32
1880,1606083877.9
4960,1606085026.2
6740,1606086823.45
960,1606089161.05
4780,1606089381.18
280,1606090312.76
1800,1606092083.89
1100,1606094314.82
7000,1606098269.4
3720,1606102380.11
3440,1606102953.4
2580,1606103333.02
320,1606105992.22
1200,1606107302.68
3160,1606107337.07
1420,1606107434.19
1540,1606107655.47
4060,1606108494.26
720,1606109096.29
1000,1606110768.99
880,1606111745.11
320,1606111970.91
4640,1606116845.34
1680,1606116973.4
2680,1606119499.84
180,1606119697.83
400,1606119737.35
2800,1606120524.42
2980,1606121471.96
1880,1606121765.14
6460,1606122542.82
3600,1606123761.84
600,1606126811.4
4240,1606128326.12
2320,1606129149.3
2360,1606130090.94
60,1606132062.14
300,1606132091.94
8260,1606132656.0
420,1606132919.51
420,1606133625.47
620,1606133652.73
520,1606136730.66
2140,1606137030.65
4600,1606138358.56
1120,1606138546.88
680,1606138623.74
2220,1606139267.58
6940,1606139481.51
1080,1606139920.86
1840,1606140103.15
2600,1606140427.39
4960,1606140648.45
3240,1606141175.13
1080,1606145346.07
1360,1606145676.92
780,1606147674.43
4040,1606148438.83
2520,1606148749.19
3840,1606151170.27
3480,1606152028.53
660,1606153747.37
2380,1606153749.25
120,1606154873.2
2860,1606156345.57
4520,1606159486.44
1020,1606160948.73
740,1606161163.98
440,1606162380.82
80,1606164109.64
2940,1606164676.36
320,1606165403.56
60,1606165639.8
240,1606165744.45
140,1606167335.67
400,1606168172.72
8700,1606169582.31
3240,1606169751.16
100,1606169914.77
2880,1606170144.72
6240,1606175132.1
6040,1606175779.48
420,1606176602.07
300,1606178888.97
160,1606181340.27
840,1606181987.17
6980,1606183025.8
1440,1606183223.54
2440,1606183502.46
660,1606183685.68
5000,1606185443.29
4920,1606185554.36
3900,1606188620.49
380,1606189080.68
1000,1606189278.75
5620,1606190219.21
1060,1606190331.81
2060,1606191947.98
1920,1606192009.21
880,1606194363.92
2520,1606195847.95
2860,1606197265.04
3320,1606198022.94
3660,1606198757.0
1820,1606199864.6
780,1606200202.61
260,1606202249.59
2140,1606203213.83
2040,1606203235.84
340,1606203484.74
1040,1606204043.67
100,1606205088.87
3280,1606205260.75
3800,1606206420.87
400,1606206906.89
1200,1606207013.11
700,1606207135.41
1140,1606209650.66
1620,1606210377.25
5140,1606210531.21
2160,1606210551.56
80,1606210941.41
380,1606211675.77
400,1606212204.77
2620,1606212670.07
480,1606212818.22
760,1606213818.18
620,1606214981.18
260,1606216154.82
1260,1606218437.38
3580,1606219423.28
7600,1606220323.21
1260,1606222393.8
1080,1606222596.08
880,1606222782.73
1580,1606223270.71
2460,1606223937.87
1260,1606223989.13
140,1606225328.46
980,1606225589.07
540,1606225794.4
7960,1606226022.26
1920,1606226558.7
3980,1606227717.37
120,1606233411.81
3240,1606235059.62
760,1606235243.05
420,1606235581.78
160,1606236865.41
80,1606236924.62
1820,1606237235.12
9700,1606237982.54
2840,1606239283.43
2680,1606239513.43
240,1606239796.09
2640,1606240423.55
240,1606241616.99
8140,1606241629.43
3360,1606242713.15
7780,1606243013.65
3260,1606243527.63
420,1606244744.44
6280,1606244988.24
1700,1606245952.02
2860,1606247082.71
1120,1606247339.78
2380,1606247458.28
2340,1606251360.12
3000,1606251505.17
2820,1606251633.9
1840,1606253179.68
3820,1606253187.95
2060,1606254426.19
2780,1606255286.67
2460,1606256084.01
12640,1606256766.77
1140,1606256811.33
1860,1606256934.34
1560,1606257202.13
2200,1606257220.14
1600,1606257455.42
900,1606259582.54
2160,1606260066.54
340,1606261434.37
1560,1606263218.36
800,1606263291.56
2840,1606264194.91
5320,1606264581.35
420,1606266728.14
2460,1606267012.33
3900,1606267132.13
780,1606267335.05
2060,1606269555.49
4740,1606271867.42
240,1606272659.61
460,1606274448.01
460,1606276775.5
240,1606278023.79
2660,1606278939.36
2600,1606279711.47
5200,1606279859.0
1940,1606280193.18
3520,1606281173.35
2820,1606281332.31
6080,1606282565.23
700,1606282827.01
1860,1606284491.47
2480,1606285778.72
1260,1606286202.52
3960,1606286842.81
2860,1606288299.82
7260,1606288738.63
1020,1606290439.7
3280,1606292138.28
860,1606293111.71
2540,1606294379.9
1300,1606295035.89
3780,1606296369.57
1280,1606296688.21
540,1606298183.92
6420,1606299679.44
2840,1606299924.22
3380,1606300593.67
400,1606301810.64
6000,1606301839.47
3020,1606303757.46
2280,1606303889.4
1860,1606304498.88
180,1606306526.42
1580,1606307240.57
9220,1606309161.34
2580,1606310158.75
7580,1606310294.96
240,1606310952.95
9100,1606311333.76
5400,1606311656.34
260,1606312553.56
2660,1606315363.14
940,1606316301.25
320,1606316389.62
640,1606317290.79
1100,1606318187.5
480,1606318497.6
700,1606319896.86
2440,1606320187.75
240,1606321319.79
6120,1606321346.74
1140,1606325630.66
1380,1606326168.08
80,1606326379.68
660,1606326990.85
5440,1606328828.79
3600,1606330148.87
1920,1606330423.32
5340,1606331909.64
80,1606332420.23
3560,1606332581.88
700,1606332723.37
1140,1606333273.15
2880,1606334113.85
420,1606334772.0
2560,1606336699.55
1760,1606337430.32
5260,1606338605.8
1340,1606340134.02
480,1606340559.9
2360,1606342394.11
2220,1606342465.51
1980,1606342556.38
2800,1606342575.92
2080,1606342585.69
1900,1606346964.38
1280,1606347597.98
640,1606347733.4
40,1606348803.14
1660,1606348928.96
2680,1606349175.46
4540,1606350312.54
1500,1606354540.39
1540,1606355503.56
7340,1606355753.65
400,1606356398.63
6940,1606357472.55
6480,1606358343.47
1980,1606358903.02
560,1606358945.98
2320,1606360081.71
3900,1606360680.46
1020,1606361338.68
1320,1606362467.58
400,1606363461.75
1040,1606364514.92
100,1606366414.0
400,1606366414.0
60,1606366689.34
5260,1606368643.56
3380,1606369184.3
1880,1606369776.51
1560,1606370126.48
1560,1606370670.0
2320,1606370818.98
1200,1606371400.52
1960,1606372510.21
260,1606374350.39
1420,1606374635.37
2060,1606376092.37
3580,1606376424.64
2700,1606376470.27
3680,1606376556.16
1720,1606376774.1
3720,1606377095.89
3640,1606378526.98
7320,1606378848.98
860,1606378936.36
1400,1606379036.82
220,1606379681.78
60,1606379727.9
3100,1606382778.14
1560,1606383240.86
360,1606385088.29
100,1606385788.54
2100,1606386850.14
140,1606387346.88
1140,1606387633.6
1960,1606388167.52
1160,1606388458.59
860,1606388488.55
480,1606389027.38
2880,1606390722.17
340,1606390757.42
720,1606391288.29
220,1606393085.25
2900,1606393924.41
4540,1606394835.97
1080,1606395472.93
1980,1606397415.85
2820,1606397493.3
820,1606398460.02
1160,1606399007.98
180,1606399168.7
4140,1606399911.73
2920,1606400415.13
2800,1606401785.94
260,1606402411.66
280,1606402519.8
840,1606403741.41
1580,1606406412.38
860,1606407060.62
3340,1606407612.57
700,1606408411.01
420,1606409629.48
3080,1606410081.76
7680,1606412635.54
140,1606413621.64
3920,1606414602.34
340,1606416381.67
4720,1606416973.52
620,1606418011.46
1200,1606418118.76
240,1606419418.73
1500,1606421366.48
2840,1606422098.15
660,1606422545.05
2820,1606424238.49
1620,1606424641.69
4820,1606426645.7
720,1606427472.69
3520,1606431143.95
2940,1606434457.17
3160,1606435099.52
4140,1606438328.63
1040,1606439453.2
360,1606440768.01
1120,1606441987.69
2600,1606443211.0
100,1606443776.5
4480,1606444202.59
2480,1606447384.05
860,1606447874.94
1280,1606449510.48
6500,1606449653.76
5440,1606449755.03
940,1606450437.88
940,1606450732.71
200,1606452158.95
4980,1606452555.91
1280,1606452621.32
680,1606453890.97
5920,1606454003.3
2420,1606457480.15
3000,1606458354.42
280,1606459741.03
3720,1606463210.68
1900,1606463271.92
2160,1606463453.79
1400,1606464751.68
980,1606465636.04
600,1606466405.33
8640,1606466544.16
2800,1606466728.92
1540,1606467891.77
1260,1606471349.6
720,1606471647.56
4560,1606472205.22
2480,1606472317.57
2900,1606472966.33
720,1606473590.96
3820,1606473923.81
2500,1606476409.39
860,1606477224.87
500,1606477274.48
720,1606477510.32
1280,1606478262.66
1120,1606479999.71
460,1606480017.0
1360,1606482011.18
1240,1606486105.67
1860,1606488202.26
